task_id,priority,research_gaps,artwork_slug,production_artwork_id,local_artwork_id,status,artline_artwork_url,current_title,current_artist_slugs,current_creator_relationships,current_unlinked_creator_label,current_country_codes,popular,current_date_text,current_year_start,current_year_end,current_date_precision,date_scope,current_work_type,current_object_form,current_medium,current_dimensions,current_museum_slug,current_museum,current_museum_country_code,current_museum_url,current_accession_number,current_authority_ids,current_source_urls,selection_evidence_recorded,current_image_url,image_state,current_image_source_page_url,current_image_license,current_image_license_url,current_image_credit,proposed_title,proposed_artist_slug,proposed_artist_name,proposed_artist_authority_url,proposed_attribution_role,proposed_country_codes,country_evidence_url,proposed_date_text,proposed_year_start,proposed_year_end,proposed_date_precision,date_evidence_url,proposed_work_type,proposed_medium,proposed_dimensions,proposed_museum,proposed_museum_url,proposed_museum_country_code,proposed_accession_number,proposed_source_object_id,verified_source_name,verified_source_record_url,metadata_terms_url,proposed_image_url,proposed_image_source_page_url,proposed_thumbnail_url,proposed_iiif_manifest_url,proposed_image_license,proposed_image_license_url,image_rights_evidence_url,image_rights_fact,image_attribution,image_creator_credit,proposed_image_width,proposed_image_height,visual_match_verified,image_rights_result,research_outcome,research_notes,checked_at
c6268d0b-1ae9-47ca-8a88-83ad3c39c132,1,image,europe-joconde-m0332-99db33fd3c88-autoportrait,c6268d0b-1ae9-47ca-8a88-83ad3c39c132,c6268d0b-1ae9-47ca-8a88-83ad3c39c132,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/gustave-courbet-q34618/works/c6268d0b-1ae9-47ca-8a88-83ad3c39c132,Autoportrait,gustave-courbet-q34618,"[{""artist_slug"":""gustave-courbet-q34618"",""name"":""Gustave Courbet"",""role"":""primary""}]",,FR,true,1850 vers,1850,1850,circa,eligible,painting,,toile (peinture à l'huile),"H. 50 cm ; l. 40 cm ; TAIL. M (50 x 40 cm) ; H. 79 cm ; l. 70 cm ; E. 13 cm ; VOLUM. 0,0719 (avec cadre)",joconde-m0332,musée des beaux-arts et d'archéologie — Besançon,FR,https://pop.culture.gouv.fr/notice/museo/M0332,883.23.1,"[{""scheme"":""european-joconde-m0332-object"",""id"":""M0332000898"",""url"":""https://pop.culture.gouv.fr/notice/joconde/M0332000898""}]","[""https://pop.culture.gouv.fr/notice/joconde/M0332000898""]",true,,missing,,,,,Autoportrait,gustave-courbet-q34618,Courbet Gustave (1819-1877),,primary,,,1850 vers,1850,1850,circa,https://pop.culture.gouv.fr/notice/joconde/M0332000898,,toile (peinture à l'huile),"H. 50 cm ; l. 40 cm ; TAIL. M (50 x 40 cm) ; H. 79 cm ; l. 70 cm ; E. 13 cm ; VOLUM. 0,0719 (avec cadre)",Besançon ; musée des beaux-arts et d'archéologie,,,883.23.1,M0332000898,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/M0332000898,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/M0332000898,Photographic credit on this record: C. Choffet. No accepted image licence established from this record.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:46:20.277860+00:00
8e9d58f2-877e-41bc-8f57-ab86f1c2f13f,1,image,europe-joconde-m5077-bb04fc48396a-bataille-d-inkermann-5-novembre-1854,8e9d58f2-877e-41bc-8f57-ab86f1c2f13f,8e9d58f2-877e-41bc-8f57-ab86f1c2f13f,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/gustave-dore-q6682/works/8e9d58f2-877e-41bc-8f57-ab86f1c2f13f,BATAILLE D'INKERMANN.5 NOVEMBRE 1854,gustave-dore-q6682,"[{""artist_slug"":""gustave-dore-q6682"",""name"":""Gustave Doré"",""role"":""primary""}]",,FR,true,3e quart 19e siècle,1850,1875,range,eligible,painting,,peinture à l'huile;toile,480 H ; 500 L,joconde-m5077,musée national des châteaux de Versailles et de Trianon — Versailles,FR,https://pop.culture.gouv.fr/notice/museo/M5077,MV 1959,"[{""scheme"":""european-joconde-m5077-object"",""id"":""000PE006499"",""url"":""https://pop.culture.gouv.fr/notice/joconde/000PE006499""}]","[""https://pop.culture.gouv.fr/notice/joconde/000PE006499""]",true,,missing,,,,,BATAILLE D'INKERMANN.5 NOVEMBRE 1854,gustave-dore-q6682,Doré Gustave (1832-1883),,primary,,,3e quart 19e siècle,,,unknown,https://pop.culture.gouv.fr/notice/joconde/000PE006499,painting,Peinture à l’huile sur toile,480 H ; 500 L,Versailles ; musée national des châteaux de Versailles et de Trianon,,,MV 1959,000PE006499,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/000PE006499,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/000PE006499,No accepted image licence established on the retrieved object record.,,,,,false,unresolved,verified_metadata_only,"The battle date 5 November 1854 belongs to the depicted event, not a verified creation date. Retain the source creation-period wording.",2026-09-15T18:46:29.751661+00:00
a5d1310b-5732-43f1-9ae0-a3888df548dd,1,image,europe-joconde-m0562-1df4f25d71f4-femme-se-frisant,a5d1310b-5732-43f1-9ae0-a3888df548dd,a5d1310b-5732-43f1-9ae0-a3888df548dd,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/henri-de-toulouse-lautrec-q82445/works/a5d1310b-5732-43f1-9ae0-a3888df548dd,Femme se frisant,henri-de-toulouse-lautrec-q82445,"[{""artist_slug"":""henri-de-toulouse-lautrec-q82445"",""name"":""Henri de Toulouse-Lautrec"",""role"":""primary""}]",,FR,true,4e quart 19e siècle,1875,1900,range,eligible,painting,,"carton, peinture à l'huile",Hauteur 56 ; Largeur 39 ; Hauteur avec cadre en cm 75.5 ; Largeur avec cadre en cm 58 ; Epaisseur 6,joconde-m0562,musée des Augustins — Toulouse,FR,https://pop.culture.gouv.fr/notice/museo/M0562,RO 619,"[{""scheme"":""european-joconde-m0562-object"",""id"":""05620001634"",""url"":""https://pop.culture.gouv.fr/notice/joconde/05620001634""}]","[""https://pop.culture.gouv.fr/notice/joconde/05620001634""]",true,,missing,,,,,Femme se frisant,henri-de-toulouse-lautrec-q82445,TOULOUSE-LAUTREC Henri de,,primary,,,4e quart 19e siècle,,,unknown,https://pop.culture.gouv.fr/notice/joconde/05620001634,painting,"carton, peinture à l'huile",Hauteur 56 ; Largeur 39 ; Hauteur avec cadre en cm 75.5 ; Largeur avec cadre en cm 58 ; Epaisseur 6,Toulouse ; musée des Augustins,,,RO 619,05620001634,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/05620001634,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/05620001634,Photographic credit on this record: © Bernard Delorme. No accepted image licence established from this record.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:46:37.601686+00:00
4b40654e-1d08-404d-9fd5-79a041aee024,1,image,europe-joconde-m0915-8dcda37cf830-academie-d-homme,4b40654e-1d08-404d-9fd5-79a041aee024,4b40654e-1d08-404d-9fd5-79a041aee024,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/henri-matisse-q5589/works/4b40654e-1d08-404d-9fd5-79a041aee024,Académie d'homme,henri-matisse-q5589,"[{""artist_slug"":""henri-matisse-q5589"",""name"":""Henri Matisse"",""role"":""primary""}]",,FR,true,1900-1901,1900,1901,range,eligible,painting,,peinture à l'huile (toile),"H. 82, L. 29",joconde-m0915,musée Cantini — Marseille,FR,https://pop.culture.gouv.fr/notice/museo/M0915,C.90.3,"[{""scheme"":""european-joconde-m0915-object"",""id"":""09150100237"",""url"":""https://pop.culture.gouv.fr/notice/joconde/09150100237""}]","[""https://pop.culture.gouv.fr/notice/joconde/09150100237""]",true,,missing,,,,,Académie d'homme,henri-matisse-q5589,Matisse Henri (1869-1954),,primary,,,1900-1901,1900,1901,range,https://pop.culture.gouv.fr/notice/joconde/09150100237,painting,peinture à l'huile (toile),"H. 82, L. 29",Marseille ; musée Cantini,,,C.90.3,09150100237,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/09150100237,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/09150100237,No accepted image licence established on the retrieved object record.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:46:45.194762+00:00
12998758-d3ae-4cc1-9aa6-f79c47da7306,1,image,europe-chicago-art-institute-of-chicago-c619be86cbb0-dahlia-and-daisies-in-a-vase,12998758-d3ae-4cc1-9aa6-f79c47da7306,12998758-d3ae-4cc1-9aa6-f79c47da7306,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/henri-rousseau-q156386/works/12998758-d3ae-4cc1-9aa6-f79c47da7306,Dahlia and Daisies in a Vase,henri-rousseau-q156386,"[{""artist_slug"":""henri-rousseau-q156386"",""name"":""Henri Rousseau"",""role"":""primary""}]",,FR,true,c. 1904,1899,1909,circa_range,eligible,painting,,Oil on canvas,33 × 24.1 cm (13 × 9 1/2 in.),art-institute-of-chicago,Art Institute of Chicago,,https://www.artic.edu,1953.6,"[{""scheme"":""european-chicago-art-institute-of-chicago-object"",""id"":""79021"",""url"":""https://www.artic.edu/artworks/79021""}]","[""https://www.artic.edu/artworks/79021""]",true,,missing,,,,,Dahlia and Daisies in a Vase,henri-rousseau-q156386,Henri Rousseau,,primary,,,c. 1904,1904,1904,circa,https://api.artic.edu/api/v1/artworks/79021,painting,Oil on canvas,33 × 24.1 cm (13 × 9 1/2 in.),Art Institute of Chicago,https://www.artic.edu/,,1953.6,79021,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/79021,https://www.artic.edu/terms,,,,,,,https://api.artic.edu/api/v1/artworks/79021,The exact API record returns is_public_domain=false. The API metadata CC0 statement is not an image licence.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:46:18.282165+00:00
225f59fd-7b71-4726-94e5-61ae2fbf93f5,1,image;painter_country,europe-berlin-99fa320d4036-john-on-patmos-scenes-of-the-passion-of-christ,225f59fd-7b71-4726-94e5-61ae2fbf93f5,225f59fd-7b71-4726-94e5-61ae2fbf93f5,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/hieronymus-bosch-q130531/works/225f59fd-7b71-4726-94e5-61ae2fbf93f5,John on Patmos / Scenes of the Passion of Christ,hieronymus-bosch-q130531,"[{""artist_slug"":""hieronymus-bosch-q130531"",""name"":""Hieronymus Bosch"",""role"":""primary""}]",,,true,1495/1500,1495,1500,range,eligible,painting,,,,gemaldegalerie-berlin,"Gemäldegalerie, Staatliche Museen zu Berlin",DE,https://www.smb.museum/en/museums-institutions/gemaeldegalerie/home/,1647A,"[{""scheme"":""european-berlin-object"",""id"":""1647A"",""url"":""https://id.smb.museum/object/869697""}]","[""https://id.smb.museum/object/869697""]",true,,missing,,,,,Johannes auf Patmos / Szenen aus der Passion Christi,hieronymus-bosch-q130531,Hieronymus Bosch,,primary,,,1495/1500,1495,1500,range,https://search.smb.museum/object/obj-869697,painting,Eichenholz,62.8 × 43.2 cm,"Staatliche Museen zu Berlin, Gemäldegalerie",,,1647A,869697,"Staatliche Museen zu Berlin, Gemäldegalerie",https://search.smb.museum/object/obj-869697,,,,,,,,https://search.smb.museum/object/obj-869697,"Object image credit states Staatliche Museen zu Berlin, Gemäldegalerie / Volker-H. Schneider, Public Domain Mark 1.0. Exact face coverage and image licence link still require verification before an image proposal.",,,,,false,unresolved,needs_review,"Recto and verso share accession 1647A. The source displays a composite of both faces. Image-specific PDM 1.0 credit was found, but this composite was not visually inspected; direct image fields are withheld pending inspection.",2026-09-15T19:05:12.138391Z
01487d9b-145e-4bc8-af01-06eb3f690123,1,image,europe-joconde-m0137-c1224dda8015-don-quichotte-a-cheval,01487d9b-145e-4bc8-af01-06eb3f690123,01487d9b-145e-4bc8-af01-06eb3f690123,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/honore-daumier-q187506/works/01487d9b-145e-4bc8-af01-06eb3f690123,Don Quichotte à cheval,honore-daumier-q187506,"[{""artist_slug"":""honore-daumier-q187506"",""name"":""Honoré Daumier"",""role"":""primary""}]",,FR,true,1855-1860,1855,1860,range,eligible,painting,,"peinture à l'huile, carton",Hauteur (en cm) 11.8 ; Largeur (en cm) 12.2,joconde-m0137,musée des beaux-arts — Dijon,FR,https://pop.culture.gouv.fr/notice/museo/M0137,DG 420 ; 77 (DG 1976),"[{""scheme"":""european-joconde-m0137-object"",""id"":""01370000739"",""url"":""https://pop.culture.gouv.fr/notice/joconde/01370000739""}]","[""https://pop.culture.gouv.fr/notice/joconde/01370000739""]",true,,missing,,,,,Don Quichotte à cheval,honore-daumier-q187506,Daumier Honoré (1808-1879),,primary,,,1855-1860,1855,1860,range,https://pop.culture.gouv.fr/notice/joconde/01370000739,painting,"peinture à l'huile, carton",Hauteur (en cm) 11.8 ; Largeur (en cm) 12.2,Dijon ; musée des beaux-arts,,,DG 420 ; 77 (DG 1976),01370000739,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/01370000739,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/01370000739,Photographic credit on this record: © François Jay - musée des beaux-arts de Dijon. No accepted image licence established from this record.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:46:53.940297+00:00
52ca6635-e406-44ce-9853-1e8d87bd1c2f,1,image,europe-popular-repin-russian-museum-46d98d517626-portrait-of-vera-repina,52ca6635-e406-44ce-9853-1e8d87bd1c2f,52ca6635-e406-44ce-9853-1e8d87bd1c2f,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/ilya-repin-q172911/works/52ca6635-e406-44ce-9853-1e8d87bd1c2f,Portrait of Vera Repina,ilya-repin-q172911,"[{""artist_slug"":""ilya-repin-q172911"",""name"":""Ilya Repin"",""role"":""primary""}]",,RU,true,1876,1876,1876,exact,eligible,painting,,oil on canvas,59 x 49,state-russian-museum,State Russian Museum,RU,https://rusmuseum.ru/,Ж-4086,"[{""scheme"":""european-popular-repin-russian-museum-object"",""id"":""Ж-4086"",""url"":""https://rusmuseumvrm.ru/data/collections/painting/19_20/zh-4086/index.php?lang=en""}]","[""https://rusmuseumvrm.ru/data/collections/painting/19_20/zh-4086/index.php?lang=en""]",true,,missing,,,,,Portrait of Vera Repina,ilya-repin-q172911,Ilya Repin,,primary,,,1876,1876,1876,exact,https://rusmuseumvrm.ru/data/collections/painting/19_20/zh-4086/index.php?lang=en,painting,Oil on canvas,59 × 49,State Russian Museum,,,Ж-4086,,State Russian Museum,https://rusmuseumvrm.ru/data/collections/painting/19_20/zh-4086/index.php?lang=en,,,,,,,,https://rusmuseumvrm.ru/data/collections/painting/19_20/zh-4086/index.php?lang=en,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,verified_metadata_only,Source gives dimensions 59 × 49 without an explicit unit in the retrieved text; no unit inferred.,2026-09-15T19:05:12.138391Z
3cc2302d-351c-4a7a-afb5-f855b89f12f6,1,image,europe-tate-b548ebbafabf-a-lady-in-a-van-dyck-costume,3cc2302d-351c-4a7a-afb5-f855b89f12f6,87879610-6496-420b-be4d-8ac50cc0703d,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/j-m-w-turner-q159758/works/3cc2302d-351c-4a7a-afb5-f855b89f12f6,A Lady in a Van Dyck Costume,j-m-w-turner-q159758,"[{""artist_slug"":""j-m-w-turner-q159758"",""name"":""J. M. W. Turner"",""role"":""primary""}]",,GB,true,c.1830–5,1830,1835,circa_range,eligible,painting,,Oil paint on canvas,support: 1213 x 911 mm ,tate,Tate,,https://www.tate.org.uk,N05511,"[{""scheme"":""european-tate-object"",""id"":""14969"",""url"":""https://www.tate.org.uk/art/artworks/turner-a-lady-in-a-van-dyck-costume-n05511""}]","[""https://www.tate.org.uk/art/artworks/turner-a-lady-in-a-van-dyck-costume-n05511""]",true,,missing,,,,,A Lady in a Van Dyck Costume,j-m-w-turner-q159758,Joseph Mallord William Turner,,primary,,,c.1830–5,1830,1835,circa_range,https://www.tate.org.uk/art/artworks/turner-a-lady-in-a-van-dyck-costume-n05511,painting,Oil paint on canvas,,Tate,,,N05511,,Tate,https://www.tate.org.uk/art/artworks/turner-a-lady-in-a-van-dyck-costume-n05511,,,,,,,,https://www.tate.org.uk/art/artworks/turner-a-lady-in-a-van-dyck-costume-n05511,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,verified_metadata_only,"Object title, creator, date, object identifier and medium were available in the museum page/its public HTML. Dimensions were not retrieved. Further image research remains.",2026-09-15T19:05:12.138391Z
ac7b9af1-de6b-4258-85a6-4a887a53c1d7,1,image,met-488978-autumn-rhythm-number-30-1950,ac7b9af1-de6b-4258-85a6-4a887a53c1d7,ac7b9af1-de6b-4258-85a6-4a887a53c1d7,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/jackson-pollock-q37571/works/ac7b9af1-de6b-4258-85a6-4a887a53c1d7,"Autumn Rhythm: Number 30, 1950",jackson-pollock-q37571,"[{""artist_slug"":""jackson-pollock-q37571"",""name"":""Jackson Pollock"",""role"":""primary""}]",,US,true,1950,1950,1950,exact,eligible,painting,,Oil-modified alkyd resin on canvas,8 ft. 10 1/4 in. × 17 ft. 4 in. × 2 5/8 in. (269.9 × 528.3 × 6.7 cm),the-met,The Metropolitan Museum of Art,,https://www.metmuseum.org/,57.92,"[{""scheme"":""european-met-the-met-object"",""id"":""488978"",""url"":""https://www.metmuseum.org/art/collection/search/488978""},{""scheme"":""met-object"",""id"":""488978"",""url"":""https://www.metmuseum.org/art/collection/search/488978""}]","[""https://www.metmuseum.org/art/collection/search/488978""]",true,,missing,,,,,"Autumn Rhythm: Number 30, 1950",jackson-pollock-q37571,Jackson Pollock,https://www.wikidata.org/wiki/Q37571,primary,,,1950,1950,1950,exact,https://collectionapi.metmuseum.org/public/collection/v1/objects/488978,painting,Oil-modified alkyd resin on canvas,8 ft. 10 1/4 in. × 17 ft. 4 in. × 2 5/8 in. (269.9 × 528.3 × 6.7 cm),The Metropolitan Museum of Art,https://www.metmuseum.org/,,57.92,488978,The Metropolitan Museum of Art Collection API,https://collectionapi.metmuseum.org/public/collection/v1/objects/488978,,,,,,,,https://collectionapi.metmuseum.org/public/collection/v1/objects/488978,The exact API record returns isPublicDomain=false and no primaryImage. Its metadata access does not establish reuse permission for an image.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:46:38.916628+00:00
33edaa32-7413-4497-b230-7fc4febe3e6e,1,image,europe-joconde-m0677-1602e6d37e45-academie-d-homme-patrocle-ancien-titre,33edaa32-7413-4497-b230-7fc4febe3e6e,1f3febcd-c2c6-4d91-bddb-5c0e2d514da9,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/jacques-louis-david-q83155/works/33edaa32-7413-4497-b230-7fc4febe3e6e,Académie d'homme ; Patrocle (ancien titre),jacques-louis-david-q83155,"[{""artist_slug"":""jacques-louis-david-q83155"",""name"":""Jacques-Louis David"",""role"":""primary""}]",,FR,true,1780,1780,1780,exact,eligible,painting,,"peinture à l'huile, toile",Hauteur sans cadre en cm 121.5 ; Largeur sans cadre en cm 170.5 ; Hauteur avec cadre en cm 136 ; Largeur avec cadre en cm 185.4 ; Profondeur avec cadre en cm 8,joconde-m0677,musée Thomas Henry — Cherbourg-en-Cotentin,FR,https://pop.culture.gouv.fr/notice/museo/M0677,835.102 ; 102 (N° catalogue 1835) ; 102 (N° catalogue 1870) ; 102 (N° catalogue 1912) ; 102 (N° catalogue 1949),"[{""scheme"":""european-joconde-m0677-object"",""id"":""06770000002"",""url"":""https://www.pop.culture.gouv.fr/notice/joconde/06770000002""}]","[""https://www.pop.culture.gouv.fr/notice/joconde/06770000002""]",true,,missing,,,,,Académie d'homme ; Patrocle (ancien titre),jacques-louis-david-q83155,David (1748-1825),,primary,,,1780,1780,1780,exact,https://pop.culture.gouv.fr/notice/joconde/06770000002,painting,"peinture à l'huile, toile",Hauteur sans cadre en cm 121.5 ; Largeur sans cadre en cm 170.5 ; Hauteur avec cadre en cm 136 ; Largeur avec cadre en cm 185.4 ; Profondeur avec cadre en cm 8,Cherbourg-en-Cotentin ; musée Thomas Henry,,,835.102 ; 102 (N° catalogue 1835) ; 102 (N° catalogue 1870) ; 102 (N° catalogue 1912) ; 102 (N° catalogue 1949),06770000002,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/06770000002,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/06770000002,Photographic credit on this record: © Daniel Sohier - utilisation soumise à autorisation. No accepted image licence established from this record.,,,,,false,restricted,verified_metadata_only,,2026-09-15T18:50:46.734246+00:00
bb44988b-a77f-4b20-a174-29b60f9a19b5,1,image,europe-tate-db3cec49f99e-crepuscule-in-flesh-colour-and-green-valparaiso,bb44988b-a77f-4b20-a174-29b60f9a19b5,b111340c-85b6-4ba9-8e15-2f154ba114b1,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/james-abbott-mcneill-whistler-q203643/works/bb44988b-a77f-4b20-a174-29b60f9a19b5,Crepuscule in Flesh Colour and Green: Valparaiso,james-abbott-mcneill-whistler-q203643,"[{""artist_slug"":""james-abbott-mcneill-whistler-q203643"",""name"":""James Abbott McNeill Whistler"",""role"":""primary""}]",,US,true,1866,1866,1866,exact,eligible,painting,,Oil paint on canvas,support: 586 x 759 mm frame: 910 x 1080 x 100 mm,tate,Tate,,https://www.tate.org.uk,N05065,"[{""scheme"":""european-tate-object"",""id"":""16127"",""url"":""https://www.tate.org.uk/art/artworks/whistler-crepuscule-in-flesh-colour-and-green-valparaiso-n05065""}]","[""https://www.tate.org.uk/art/artworks/whistler-crepuscule-in-flesh-colour-and-green-valparaiso-n05065""]",true,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,unresolved,blocked,Attempted supplied/source-discovered URL https://www.tate.org.uk/art/artworks/whistler-crepuscule-in-flesh-colour-and-green-valparaiso-n05065. Access failed: HTTP Error 404: Not Found. No accessible independently authoritative replacement was established in this pass. Further object and image research remains.,2026-09-15T19:05:12.138391Z
35e5c9af-3116-46a3-80d6-347167bce247,1,image,europe-groeninge-cb259d81700c-madonna-with-canon-joris-van-der-paele,35e5c9af-3116-46a3-80d6-347167bce247,35e5c9af-3116-46a3-80d6-347167bce247,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/jan-van-eyck/works/35e5c9af-3116-46a3-80d6-347167bce247,Madonna with Canon Joris van der Paele,jan-van-eyck,"[{""artist_slug"":""jan-van-eyck"",""name"":""Jan van Eyck"",""role"":""primary""}]",,NL,true,(1436),1436,1436,exact,eligible,painting,,Oil paint on oak,124.5 × 160 cm (without frame),groeningemuseum,Groeningemuseum — Musea Brugge,BE,https://www.museabrugge.be/,0000.GRO0161.I,"[{""scheme"":""european-groeninge-object"",""id"":""0000_GRO0161_I"",""url"":""https://collectie.museabrugge.be/collection/work/id/0000_GRO0161_I""}]","[""https://collectie.museabrugge.be/collection/work/id/0000_GRO0161_I""]",true,,missing,,,,,Madonna met kanunnik Joris van der Paele,jan-van-eyck,Jan van Eyck,,primary,,,1436,1436,1436,exact,https://collectie.museabrugge.be/collection/work/id/0000_GRO0161_I,painting,Olieverf op eikenhout,,"Groeningemuseum, Musea Brugge",,,0000.GRO0161.I,,"Groeningemuseum, Musea Brugge",https://collectie.museabrugge.be/collection/work/id/0000_GRO0161_I,,,,,https://dam.museabrugge.be/iiif/3/6726/manifest.json,,,https://collectie.museabrugge.be/collection/work/id/0000_GRO0161_I,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,verified_metadata_only,The record says Publiek Domein but that wording alone is not normalized to an invented licence URI. Linked IIIF manifest remains to be checked for exact image rights.,2026-09-15T19:05:12.138391Z
bf8ea2e3-007b-4014-93bc-8f216c7a9760,1,image,europe-joconde-m0743-b3c9a8953241-arlequin-empereur-dans-la-lune,bf8ea2e3-007b-4014-93bc-8f216c7a9760,bf8ea2e3-007b-4014-93bc-8f216c7a9760,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/jean-antoine-watteau-q183221/works/bf8ea2e3-007b-4014-93bc-8f216c7a9760,Arlequin empereur dans la lune,jean-antoine-watteau-q183221,"[{""artist_slug"":""jean-antoine-watteau-q183221"",""name"":""Jean-Antoine Watteau"",""role"":""primary""}]",,FR,true,1er quart 18e siècle,1700,1725,range,eligible,painting,,toile;peinture à l'huile,"H. 65, L. 82, PDS. 10",joconde-m0743,musée des Beaux-Arts — Nantes,FR,https://pop.culture.gouv.fr/notice/museo/M0743,737,"[{""scheme"":""european-joconde-m0743-object"",""id"":""07430004286"",""url"":""https://pop.culture.gouv.fr/notice/joconde/07430004286""}]","[""https://pop.culture.gouv.fr/notice/joconde/07430004286""]",true,,missing,,,,,Arlequin empereur dans la lune,jean-antoine-watteau-q183221,WATTEAU Jean-Antoine,,primary,,,1er quart 18e siècle,,,unknown,https://pop.culture.gouv.fr/notice/joconde/07430004286,painting,toile ; peinture à l'huile,"H. 65, L. 82, PDS. 10",Nantes ; musée des Beaux-Arts,,,737,07430004286,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/07430004286,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/07430004286,Photographic credit on this record: Gérard Blot. No accepted image licence established from this record.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:47:01.446832+00:00
06815a81-55e9-4a79-bfb0-3ec7259eb01a,1,image,europe-joconde-m0607-9813ecdf9852-academie-d-homme,06815a81-55e9-4a79-bfb0-3ec7259eb01a,06815a81-55e9-4a79-bfb0-3ec7259eb01a,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/jean-auguste-dominique-ingres-q23380/works/06815a81-55e9-4a79-bfb0-3ec7259eb01a,Académie d'homme,jean-auguste-dominique-ingres-q23380,"[{""artist_slug"":""jean-auguste-dominique-ingres-q23380"",""name"":""Jean-Auguste-Dominique Ingres"",""role"":""primary""}]",,FR,true,1801 vers,1801,1801,circa,eligible,painting,,"peinture à l'huile, toile, toile",Hauteur en cm 78 ; Largeur en cm 56,joconde-m0607,musée Ingres Bourdelle — Montauban,FR,https://pop.culture.gouv.fr/notice/museo/M0607,MI.875.2.2,"[{""scheme"":""european-joconde-m0607-object"",""id"":""06070001275"",""url"":""https://pop.culture.gouv.fr/notice/joconde/06070001275""}]","[""https://pop.culture.gouv.fr/notice/joconde/06070001275""]",true,,missing,,,,,Académie d'homme,jean-auguste-dominique-ingres-q23380,Ingres Jean-Auguste-Dominique (1780-1867),,primary,,,1801 vers,1801,1801,circa,https://pop.culture.gouv.fr/notice/joconde/06070001275,painting,Peinture à l’huile sur toile,Hauteur en cm 78 ; Largeur en cm 56,Montauban ; musée Ingres Bourdelle,,,MI.875.2.2,06070001275,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/06070001275,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/06070001275,Photographic credit on this record: © Guy Roumagnac. No accepted image licence established from this record.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:47:09.560922+00:00
